match_id,bowler,total_runs
548360,Z Khan,16
1082646,SR Watson,16
548360,RG Sharma,16
1254110,MM Ali,16
1216536,N Rana,16
501262,Shakib Al Hasan,16
1216538,RD Chahar,16
829761,JP Duminy,16
1254104,MM Ali,16
1082644,AS Rajpoot,16
1082644,C de Grandhomme,16
548359,P Kumar,16
1254108,Mohammed Siraj,16
1178404,AD Russell,16
829759,M Vijay,16
598059,DJ Hussey,16
1178398,Kuldeep Yadav,16
1082635,Mohammed Shami,16
1082630,Yuvraj Singh,16
598044,A Mishra,16
829801,RA Jadeja,16
1304051,M Prasidh Krishna,16
829725,JP Duminy,16
501269,L Balaji,16
829799,MC Henriques,16
548350,AM Nayar,16
598044,BMAJ Mendis,16
1175372,AD Russell,16
829731,A Ashish Reddy,16
1178415,SE Rutherford,16
1178394,JJ Bumrah,16
501255,JH Kallis,16
501251,Bipul Sharma,16
501266,JA Morkel,16
548352,A Ashish Reddy,16
501252,AL Menaria,16
829793,JP Duminy,16
829789,DJ Bravo,16
501253,JR Hopes,16
598047,Yuvraj Singh,16
1216534,Abhishek Sharma,16
548362,M Muralitharan,16
548352,JA Morkel,16
1178428,K Gowtham,16
734039,P Awana,16
1254059,RA Jadeja,16
980953,HV Patel,16
1136619,Shakib Al Hasan,16
1254071,Mohammed Shami,16
548316,KP Pietersen,16
1136601,HH Pandya,16
1254081,JJ Bumrah,16
1136609,BA Stokes,16
1136610,AJ Tye,16
729305,R Rampaul,16
1254071,B Kumar,16
1136601,AD Russell,16
1136600,K Gowtham,16
980981,YS Chahal,16
501230,IK Pathan,16
1216516,RA Jadeja,16
548325,S Nadeem,16
1175356,RA Jadeja,16
598026,A Chandila,16
598000,AD Mathews,16
981009,DJ Hooda,16
548322,R Sharma,16
598003,B Kumar,16
1136606,SR Watson,16
1254076,Imran Tahir,16
733977,B Kumar,16
1254064,R Parag,16
598003,P Awana,16
501231,KA Pollard,16
1136604,PP Chawla,16
981005,AB Dinda,16
729299,VR Aaron,16
980977,KC Cariappa,16
980977,STR Binny,16
548321,KP Pietersen,16
980973,Mustafizur Rahman,16
980979,R Ashwin,16
501229,DW Steyn,16
548321,S Nadeem,16
1304065,AD Russell,16
1254069,R Parag,16
981003,DJ Hooda,16
1178430,RA Jadeja,16
548311,RA Jadeja,16
598009,R Sharma,16
548312,Iqbal Abdulla,16
980987,S Aravind,16
598031,JH Kallis,16
980943,MC Henriques,16
598012,J Syed Mohammad,16
548329,Ankit Sharma,16
980939,AD Russell,16
1136613,S Gopal,16
1136612,L Ngidi,16
501225,SK Warne,16
1181766,A Mishra,16
501238,RA Jadeja,16
598007,R Sathish,16
1082596,P Kumar,16
548378,R Bhatia,16
548311,F du Plessis,16
1178429,V Shankar,16
729289,JH Kallis,16
1136595,UT Yadav,16
980935,GJ Maxwell,16
501238,RV Gomez,16
1178396,JC Archer,15
336036,Sohail Tanvir,15
1254074,DJ Hooda,15
419163,JA Morkel,15
1136608,MM Sharma,15
548352,Ankit Sharma,15
501266,DL Vettori,15
1359476,R Dhawan,15
598055,Harbhajan Singh,15
1426270,Mukesh Kumar,15
1426270,Noor Ahmad,15
392219,DP Nannes,15
829741,GJ Maxwell,15
1359478,KM Asif,15
419146,Yuvraj Singh,15
1082647,HH Pandya,15
829743,PP Chawla,15
729311,DR Smith,15
548358,AD Mathews,15
1136610,JJ Bumrah,15
1359488,M Markande,15
419148,AB Dinda,15
1359530,JE Root,15
1136610,BCJ Cutting,15
336033,D Salunkhe,15
392222,JP Duminy,15
336029,JH Kallis,15
829753,DJ Bravo,15
729313,Sandeep Sharma,15
1082649,NM Coulter-Nile,15
1312200,TA Boult,15
548325,IK Pathan,15
336029,A Kumble,15
729313,MA Starc,15
1254104,KA Pollard,15
729313,AR Patel,15
598060,DJG Sammy,15
548358,SW Tait,15
419146,JP Duminy,15
1178398,Harbhajan Singh,15
829747,AD Mathews,15
548323,R Bhatia,15
829721,DS Kulkarni,15
1216545,Kuldeep Yadav,15
1136580,DL Chahar,15
392197,Harbhajan Singh,15
1359482,Harpreet Brar,15
548337,AC Thomas,15
734041,CJ Anderson,15
392213,RA Jadeja,15
419154,DW Steyn,15
1254062,AD Russell,15
1216545,Shivam Mavi,15
1422126,Umran Malik,15
829707,JP Duminy,15
548307,B Lee,15
392198,YK Pathan,15
1136620,Shakib Al Hasan,15
392215,JP Duminy,15
1082645,GJ Maxwell,15
734039,JP Duminy,15
1422133,MP Yadav,15
1359542,Mohsin Khan,15
1136581,M Markande,15
729279,PP Chawla,15
729279,R Vinay Kumar,15
1136591,Washington Sundar,15
1136583,M Markande,15
1304114,MJ Santner,15
1136585,AS Rajpoot,15
1359505,Harpreet Brar,15
1136585,Basil Thampi,15
548343,RA Jadeja,15
1304113,Shahbaz Ahmed,15
1136588,Sandeep Sharma,15
729287,Harbhajan Singh,15
1175366,Mohammad Nabi,15
1422125,RA Jadeja,15
548335,B Lee,15
1422138,Lalit Yadav,15
392201,TM Dilshan,15
1359535,SN Thakur,15
392181,RR Raje,15
1304106,PWH de Silva,15
1359535,SP Narine,15
1254064,MP Stoinis,15
548349,V Sehwag,15
1422123,JJ Bumrah,15
1136572,SR Watson,15
419155,SK Raina,15
1254064,JD Unadkat,15
1136618,IS Sodhi,15
392183,DL Vettori,15
1370351,C Green,15
1312197,Rashid Khan,15
1136600,IS Sodhi,15
1254079,DR Sams,15
419152,KA Pollard,15
1254092,S Sandeep Warrier,15
1136619,CR Brathwaite,15
392208,P Kumar,15
548316,RE van der Merwe,15
829709,STR Binny,15
598069,KV Sharma,15
829709,PV Tambe,15
548306,KA Pollard,15
419153,AD Mathews,15
1304109,MP Stoinis,15
1136600,MP Stoinis,15
1359483,SN Thakur,15
598055,BAW Mendis,15
501258,ND Doshi,15
419131,DP Nannes,15
336002,RP Singh,15
1082606,HH Pandya,15
548375,SP Narine,15
392233,SS Sarkar,15
598032,DW Steyn,15
392234,L Balaji,15
336004,DJ Thornely,15
1304059,YS Chahal,15
1216521,RA Jadeja,15
501214,L Balaji,15
1304060,Basil Thampi,15
1082622,C de Grandhomme,15
1082601,MP Stoinis,15
1178428,KMA Paul,15
336000,YK Pathan,15
501238,Y Nagar,15
1216518,V Shankar,15
392236,A Symonds,15
598030,A Ashish Reddy,15
980943,R Ashwin,15
1082593,YK Pathan,15
1304087,Kuldeep Yadav,15
548375,R Bhatia,15
1359516,K Kartikeya,15
392233,CK Langeveldt,15
829815,P Kumar,15
1359521,AD Russell,15
829819,HV Patel,15
501245,JA Morkel,15
1359520,C Green,15
548370,SP Narine,15
1216526,AD Russell,15
1082617,P Negi,15
336007,MS Gony,15
598039,DR Smith,15
598037,KA Pollard,15
598037,Harbhajan Singh,15
336005,Sohail Tanvir,15
1359518,Kuldeep Yadav,15
980911,JP Faulkner,15
1426289,PP Chawla,15
598035,AM Nayar,15
1359517,JR Hazlewood,15
392223,R Bhatia,15
980947,HH Pandya,15
548379,RA Jadeja,15
980955,KC Cariappa,15
1216510,Mohammed Shami,15
598004,MC Henriques,15
1426309,AD Russell,15
501221,RG Sharma,15
501228,SB Jakati,15
419110,JM Kemp,15
980981,KH Pandya,15
598005,KK Cooper,15
980993,KH Pandya,15
598013,JH Kallis,15
598013,GH Vihari,15
598013,A Ashish Reddy,15
501222,TM Dilshan,15
1216506,SM Curran,15
1216504,JD Unadkat,15
598010,A Mishra,15
1216504,PJ Cummins,15
980989,AS Rajpoot,15
419113,JM Kemp,15
1359505,PP Chawla,15
598004,A Mishra,15
1304078,NT Ellis,15
981017,SK Raina,15
980977,Anureet Singh,15
598025,Yuvraj Singh,15
1304082,Mohammed Siraj,15
1181766,Rashid Khan,15
597998,IK Pathan,15
981013,DS Kulkarni,15
597999,KA Pollard,15
981011,STR Binny,15
419116,JM Kemp,15
597999,MG Johnson,15
335992,R Vinay Kumar,15
981007,RA Jadeja,15
1216494,YS Chahal,15
980973,A Nehra,15
335989,Harbhajan Singh,15
980975,DR Smith,15
981005,Gurkeerat Singh,15
980975,PV Tambe,15
501231,AG Murtaza,15
1359502,Kuldeep Yadav,15
598042,Yuvraj Singh,15
1216524,MP Stoinis,15
336009,CK Kapugedera,15
1304047,SP Narine,15
501255,CK Langeveldt,15
1082634,MC Henriques,15
1082633,T Natarajan,15
1082633,GJ Maxwell,15
548366,DJ Hussey,15
392228,RG Sharma,15
1304047,S Dube,15
1359524,GJ Maxwell,15
1426275,Rashid Khan,15
1304048,Lalit Yadav,15
829793,RS Bopara,15
1304094,LS Livingstone,15
1216532,Rashid Khan,15
548364,IK Pathan,15
336016,P Kumar,15
501204,M Morkel,15
501201,IK Pathan,15
419129,SK Raina,15
501248,B Kumar,15
336025,AB Agarkar,15
336026,GD McGrath,15
1359489,Shahbaz Ahmed,15
548359,DJ Harris,15
829761,AD Mathews,15
1359528,C Green,15
1359527,R Dhawan,15
829761,Yuvraj Singh,15
829767,JP Duminy,15
1082636,C de Grandhomme,15
1082638,MC Henriques,15
501199,SK Trivedi,15
598050,SL Malinga,15
392226,DL Vettori,15
1254112,Avesh Khan,15
501256,TL Suman,15
1426275,HV Patel,15
1304051,Abhishek Sharma,15
1426278,S Sandeep Warrier,15
1136613,B Laughlin,15
1082625,KH Pandya,15
1426283,S Sandeep Warrier,15
1216531,I Udana,15
548365,JD Ryder,15
501205,V Kohli,15
1216530,Shivam Mavi,15
336010,R Vinay Kumar,15
1304092,RA Jadeja,15
336010,LR Shukla,15
336011,Y Venugopal Rao,15
419126,SK Warne,15
1178417,R Ashwin,15
336012,DW Steyn,15
419146,R Sathish,14
1216525,S Dube,14
598016,DJ Hussey,14
1216499,JJ Bumrah,14
1359522,Rashid Khan,14
1359477,MA Wood,14
729303,MM Sharma,14
598071,NLTC Perera,14
1136617,B Kumar,14
1359508,Umran Malik,14
548368,SP Narine,14
1216498,Rashid Khan,14
392222,IK Pathan,14
548355,Harbhajan Singh,14
1359509,HH Pandya,14
1216540,YS Chahal,14
1254064,R Ashwin,14
1237180,P Dubey,14
598019,STR Binny,14
392226,Yuvraj Singh,14
598021,DW Steyn,14
1254063,Washington Sundar,14
729303,RA Jadeja,14
1216535,NM Coulter-Nile,14
1359484,AK Markram,14
598014,P Kumar,14
598051,RA Jadeja,14
598057,R Bhatia,14
598068,MM Sharma,14
1175367,K Gowtham,14
392222,Yuvraj Singh,14
1359484,Fazalhaq Farooqi,14
598005,LR Shukla,14
1254066,JJ Bumrah,14
1370353,HH Pandya,14
1216504,R Parag,14
392205,RG Sharma,14
598040,SP Narine,14
548368,YK Pathan,14
598057,RN ten Doeschate,14
1359488,SM Curran,14
419147,DR Smith,14
598014,A Chandila,14
1178400,DS Kulkarni,14
419130,RG Sharma,14
1237177,JJ Bumrah,14
392206,JDP Oram,14
598071,VS Malik,14
392212,TL Suman,14
419106,BJ Hodge,14
548353,MJ Clarke,14
729293,DR Smith,14
1359480,RA Jadeja,14
598029,KA Pollard,14
1359513,N Rana,14
1178395,Mohammed Siraj,14
1359493,SN Thakur,14
392212,DR Smith,14
392235,JP Duminy,14
1178428,R Parag,14
419136,S Sreesanth,14
1359523,T Stubbs,14
729287,JJ Bumrah,14
1178394,AS Joseph,14
548373,SR Watson,14
598067,AD Mathews,14
729287,AB Dinda,14
392233,MM Patel,14
392234,R Ashwin,14
548350,AUK Pathan,14
392233,RA Jadeja,14
1254058,Shahbaz Ahmed,14
598044,A Nehra,14
1216546,MP Stoinis,14
1254060,V Shankar,14
1178431,KH Pandya,14
1181764,RD Chahar,14
548362,AD Mathews,14
1175369,MM Ali,14
1216494,Washington Sundar,14
1216532,AR Patel,14
548334,KA Pollard,14
1216493,AR Patel,14
598073,Harbhajan Singh,14
598022,DJ Bravo,14
1216534,V Shankar,14
1181768,RD Chahar,14
548346,Harbhajan Singh,14
1216515,A Mishra,14
548352,AA Jhunjhunwala,14
392238,JDP Oram,14
1359491,SSB Magala,14
729295,L Balaji,14
598073,JA Morkel,14
501224,SL Malinga,14
1359479,RJW Topley,14
1216533,S Gopal,14
548346,DT Christian,14
598046,CH Morris,14
392209,Shoaib Ahmed,14
392208,Harbhajan Singh,14
598048,CL White,14
734011,STR Binny,14
1136571,DS Kulkarni,14
829757,DJ Muthuswami,14
829757,HV Patel,14
336028,Yuvraj Singh,14
419164,RJ Harris,14
336028,SM Pollock,14
980961,JP Duminy,14
336028,JR Hopes,14
336027,YK Pathan,14
1082645,R Tewatia,14
1254106,CV Varun,14
980957,HH Pandya,14
335994,PP Ojha,14
501260,V Kohli,14
1254107,Mohammed Shami,14
1082644,KH Pandya,14
336025,Shoaib Akhtar,14
829761,J Botha,14
1304099,PVD Chameera,14
1082592,R Bhatia,14
501258,AA Chavan,14
980945,RA Jadeja,14
501199,STR Binny,14
980945,P Kumar,14
419147,R Ashwin,14
980943,MR Marsh,14
1082647,SL Malinga,14
981015,BCJ Cutting,14
829753,R Ashwin,14
419163,R Ashwin,14
336039,VRV Singh,14
336039,MS Gony,14
501218,R Sharma,14
829731,A Mishra,14
980967,DJ Bravo,14
1304065,VR Iyer,14
1304087,VR Iyer,14
501234,RJ Harris,14
829741,STR Binny,14
419163,DE Bollinger,14
829743,Bipul Sharma,14
829747,HH Pandya,14
1082648,S Kaul,14
829747,JP Duminy,14
336035,RR Powar,14
501264,DW Steyn,14
1136561,Harbhajan Singh,14
1136561,DL Chahar,14
981013,DR Smith,14
1426266,KH Pandya,14
336034,SB Bangar,14
1304103,AS Joseph,14
981013,S Aravind,14
1082649,AS Rajpoot,14
1082594,Swapnil Singh,14
335997,SC Ganguly,14
501200,V Kohli,14
501212,VS Malik,14
1082602,STR Binny,14
829815,J Suchith,14
829815,KA Pollard,14
501245,SB Jakati,14
501245,S Randiv,14
1082603,SN Thakur,14
501213,Y Venugopal Rao,14
1304087,AD Russell,14
1082620,C de Grandhomme,14
501209,Iqbal Abdulla,14
336008,DJ Bravo,14
1304087,N Rana,14
1304053,MM Ali,14
501244,S Aravind,14
1426287,S Dube,14
501244,DL Vettori,14
501242,RV Gomez,14
980901,R Vinay Kumar,14
1082613,DR Smith,14
1304056,V Shankar,14
336005,JA Morkel,14
980913,Z Khan,14
980915,A Ashish Reddy,14
1304057,OF Smith,14
1304054,CV Varun,14
1304091,MP Stoinis,14
1304097,KA Pollard,14
336000,SC Ganguly,14
501201,Harbhajan Singh,14
501255,V Kohli,14
336021,DJ Bravo,14
335997,ST Jayasuriya,14
335998,R Bhatia,14
501215,RA Jadeja,14
501255,A Mithun,14
1082633,S Badree,14
501202,M Manhas,14
980939,Shakib Al Hasan,14
1426279,B Kumar,14
829793,MC Henriques,14
501207,BJ Hodge,14
336017,A Mishra,14
336016,Yuvraj Singh,14
1304048,M Ashwin,14
1426279,Shahbaz Ahmed,14
1304049,LS Livingstone,14
1304051,R Parag,14
829807,KV Sharma,14
336011,SB Styris,14
501240,SK Warne,14
829809,R Ashwin,14
501247,RP Singh,14
336040,MM Patel,14
1304105,HR Shokeen,14
829725,NM Coulter-Nile,14
1422129,Harpreet Brar,14
419153,JA Morkel,14
392199,Pankaj Singh,14
1304077,MP Stoinis,14
392197,Z Khan,14
733999,R Bhatia,14
548313,PP Chawla,14
548313,AB Dinda,14
1136592,S Nadeem,14
392196,Joginder Sharma,14
548311,SB Jakati,14
419155,SB Jakati,14
419158,FY Fazal,14
501229,A Mishra,14
981011,Iqbal Abdulla,14
392195,RR Powar,14
1136588,YK Pathan,14
1136587,BCJ Cutting,14
1422131,MR Marsh,14
1136584,Washington Sundar,14
1136583,KH Pandya,14
548308,M Kartik,14
734035,RA Jadeja,14
980993,JJ Bumrah,14
980985,JJ Bumrah,14
335984,MF Maharoof,14
733989,SR Watson,14
1136612,GJ Maxwell,14
1359475,Yash Dayal,14
392204,KP Appanna,14
1426312,MA Starc,14
1422120,Harpreet Brar,14
501224,A Mishra,14
1254073,R Parag,14
1426311,T Natarajan,14
419149,Yuvraj Singh,14
1422121,Shahbaz Ahmed,14
501226,Yuvraj Singh,14
733979,RN ten Doeschate,14
1254077,Abhishek Sharma,14
1136602,V Shankar,14
501222,MK Tiwary,14
1254078,Shivam Mavi,14
1304073,GJ Maxwell,14
419152,S Ladda,14
733989,B Kumar,14
1312197,HH Pandya,14
419153,AB Agarkar,14
392190,AB Agarkar,14
734013,MM Sharma,14
419161,DJ Hussey,14
501231,A Singh,14
1254091,RA Jadeja,14
335989,AM Nayar,14
501231,SK Trivedi,14
392185,KP Pietersen,14
981009,MC Henriques,14
734043,AR Patel,14
392184,PP Ojha,14
1254093,NM Coulter-Nile,14
419159,SB Jakati,14
1254092,Avesh Khan,14
501270,RG Sharma,14
980975,S Kaushik,14
1304067,Washington Sundar,14
1304110,AR Patel,14
1254090,MC Henriques,14
392186,CH Gayle,14
335990,Pankaj Singh,14
1254093,JJ Bumrah,14
1422134,AD Russell,14
1254095,DT Christian,14
501234,P Kumar,14
734043,UT Yadav,14
392182,JD Ryder,14
501233,S Sreesanth,14
981001,JO Holder,14
1426306,KV Sharma,14
980967,RA Jadeja,14
392184,CH Gayle,14
1304110,Kuldeep Yadav,14
419160,TM Dilshan,14
980987,DR Smith,13
1181767,SN Thakur,13
392234,PP Chawla,13
1082605,S Nadeem,13
1181766,DJ Hooda,13
598012,DT Christian,13
598011,Yuvraj Singh,13
598022,CH Morris,13
980987,STR Binny,13
1082606,DR Smith,13
598012,MM Sharma,13
980967,Yuvraj Singh,13
1216504,KL Nagarkoti,13
335982,I Sharma,13
980989,M Ashwin,13
1082607,P Negi,13
598023,RP Singh,13
980989,AB Dinda,13
598022,MM Sharma,13
336004,RR Raje,13
980931,KW Richardson,13
598032,A Chandila,13
1216502,T Natarajan,13
598017,J Syed Mohammad,13
1426306,Swapnil Singh,13
1082593,P Kumar,13
1181764,HH Pandya,13
392237,TM Dilshan,13
1216498,Ravi Bishnoi,13
1426307,Shahbaz Ahmed,13
1359508,B Kumar,13
335987,YK Pathan,13
335993,M Muralitharan,13
980997,Mohammed Shami,13
980997,DL Chahar,13
980997,CH Morris,13
1082595,S Nadeem,13
598013,KV Sharma,13
1426305,N Wadhera,13
1359512,KH Pandya,13
1426309,Nithish Kumar Reddy,13
598018,KV Sharma,13
1426295,B Kumar,13
1178428,O Thomas,13
1082598,T Natarajan,13
598020,CH Morris,13
598020,JA Morkel,13
598024,AD Russell,13
980917,SB Jakati,13
729309,JP Duminy,13
980915,PP Chawla,13
598034,RA Jadeja,13
734017,Harbhajan Singh,13
734029,DJG Sammy,13
1175362,MM Ali,13
1175363,V Shankar,13
1359539,MG Bracewell,13
734045,SK Raina,13
1136579,GJ Maxwell,13
1136578,Yuvraj Singh,13
1136578,Kuldeep Yadav,13
392185,LRPL Taylor,13
1136577,SR Watson,13
1136577,KV Sharma,13
1175366,V Shankar,13
598069,JH Kallis,13
392216,RG Sharma,13
1175368,SM Curran,13
392184,I Sharma,13
392183,VS Malik,13
829717,Sandeep Sharma,13
1359536,Abhishek Sharma,13
1422139,MP Yadav,13
1359536,AK Markram,13
829721,R Vinay Kumar,13
1359542,AD Russell,13
729293,M Vijay,13
392197,AM Nayar,13
392207,BJ Hodge,13
392205,SK Trivedi,13
392203,ST Jayasuriya,13
1136615,KH Pandya,13
729313,Yuvraj Singh,13
1136609,AD Russell,13
392203,BJ Hodge,13
1136608,MP Stoinis,13
1136616,Harbhajan Singh,13
1136608,MM Ali,13
1136617,RA Jadeja,13
729317,IK Pathan,13
1175356,UT Yadav,13
1422123,Naman Dhir,13
1136618,JPR Scantlebury-Searles,13
733985,Shakib Al Hasan,13
733989,A Mishra,13
729297,R Bhatia,13
729297,MM Sharma,13
1136600,BA Stokes,13
392209,M Muralitharan,13
733993,R Shukla,13
392210,A Singh,13
1175370,KH Pandya,13
1136571,P Negi,13
392218,KP Appanna,13
392229,Yuvraj Singh,13
598048,A Ashish Reddy,13
598046,Harbhajan Singh,13
1082633,S Aravind,13
1359524,MK Lomror,13
829797,RA Jadeja,13
829799,Bipul Sharma,13
829803,AR Patel,13
1082626,CH Morris,13
1178417,MP Stoinis,13
336008,Sohail Tanvir,13
1178418,N Rana,13
829783,HH Pandya,13
1082621,AJ Tye,13
392230,RA Jadeja,13
1426286,DJ Hooda,13
1178419,MJ Santner,13
336008,A Nehra,13
829821,R Ashwin,13
829821,RA Jadeja,13
598039,DS Kulkarni,13
1359519,MM Ali,13
336006,IK Pathan,13
829785,HV Patel,13
1082636,PP Chawla,13
829729,R Ashwin,13
336029,MS Gony,13
1426263,HH Pandya,13
1178394,Mohammad Nabi,13
829741,SR Watson,13
392219,R Bhatia,13
1136564,DJM Short,13
392220,AS Raut,13
1082650,Washington Sundar,13
1359531,C Green,13
1178401,CR Brathwaite,13
1359530,SP Narine,13
1178402,LS Livingstone,13
1426275,Azmatullah Omarzai,13
336026,MF Maharoof,13
1082645,AR Patel,13
1178405,A Mishra,13
392224,JA Morkel,13
336024,ST Jayasuriya,13
1082638,Mohammad Nabi,13
1082638,HH Pandya,13
1178410,MM Ali,13
336022,PP Chawla,13
1359526,OC McCoy,13
336022,IK Pathan,13
980987,V Kohli,13
501201,AJ Finch,13
548370,L Balaji,13
1304100,GJ Maxwell,13
1304100,Abhishek Sharma,13
501259,DT Christian,13
1254110,SN Thakur,13
501199,JDP Oram,13
501258,BJ Hodge,13
548365,A Chandila,13
419139,DJ Hussey,13
501201,SL Malinga,13
548366,AA Jhunjhunwala,13
501251,RJ Harris,13
548369,Y Venugopal Rao,13
501251,KA Pollard,13
501250,PP Ojha,13
501206,SB Styris,13
1254104,RA Jadeja,13
548372,Y Venugopal Rao,13
1304054,LS Livingstone,13
1304054,RD Chahar,13
501209,J Botha,13
548373,JP Duminy,13
419121,SK Raina,13
1304057,Arshdeep Singh,13
419120,A Mishra,13
548377,DR Smith,13
1359498,MM Ali,13
548377,STR Binny,13
501242,S Ladda,13
501240,AL Menaria,13
1216516,Rashid Khan,13
501262,Iqbal Abdulla,13
1304101,MM Ali,13
1216514,R Parag,13
548315,V Kohli,13
548343,BA Bhatt,13
548347,RA Jadeja,13
1254062,KH Pandya,13
419142,SK Raina,13
1254065,DL Chahar,13
419145,Harmeet Singh,13
419146,R McLaren,13
548326,BJ Hodge,13
1216547,KA Pollard,13
1254076,DT Christian,13
1254076,RA Jadeja,13
1254076,SN Thakur,13
1254076,Washington Sundar,13
548317,SL Malinga,13
1254082,Lalit Yadav,13
1254103,MK Lomror,13
548314,DW Steyn,13
1254083,DJ Hooda,13
419155,A Mishra,13
419134,MF Maharoof,13
1254087,CV Varun,13
1254087,HV Patel,13
419133,C Ganapathy,13
548308,B Kumar,13
419158,Kamran Khan,13
1254092,AR Patel,13
419161,SC Ganguly,13
419130,SL Malinga,13
548361,BW Hilfenhaus,13
548361,R Ashwin,13
597998,SP Narine,13
1237181,KA Pollard,13
598010,DW Steyn,13
501216,Y Nagar,13
501235,R Sharma,13
1216511,R Tewatia,13
1216510,Washington Sundar,13
501223,PC Valthaty,13
501229,I Sharma,13
1304082,Umran Malik,13
501231,SK Warne,13
501234,PC Valthaty,13
1304072,MP Stoinis,13
1359502,AR Patel,13
501221,R Sathish,13
1216510,JDS Neesham,13
501218,SB Wagh,13
1304071,Aman Hakim Khan,13
598003,RJ Harris,13
501218,KA Pollard,13
598053,SP Narine,12
1359490,Arshad Khan,12
829727,STR Binny,12
1136573,V Shankar,12
829735,IC Pandey,12
1304105,JJ Bumrah,12
1254099,NT Ellis,12
1136562,DT Christian,12
829721,CJ Anderson,12
392183,PP Chawla,12
598055,B Kumar,12
1254093,JDS Neesham,12
392224,A Kumble,12
548359,AA Jhunjhunwala,12
548358,WD Parnell,12
980999,CJ Jordan,12
1304109,JO Holder,12
392185,JA Morkel,12
548358,STR Binny,12
419159,JM Kemp,12
548307,GJ Maxwell,12
598049,BJ Rohrer,12
1082645,Sandeep Sharma,12
1304102,TG Southee,12
501263,AL Menaria,12
981011,CH Gayle,12
1082635,KV Sharma,12
336021,SM Pollock,12
419126,YK Pathan,12
336022,MF Maharoof,12
336022,PJ Sangwan,12
829775,M Vijay,12
335988,PP Ojha,12
392229,PP Ojha,12
829765,SK Raina,12
1082642,MN Samuels,12
1082643,MC Henriques,12
1254109,SP Narine,12
392228,M Kartik,12
598015,B Kumar,12
419127,Iqbal Abdulla,12
1426270,Rashid Khan,12
1304070,R Parag,12
1082645,I Sharma,12
1082645,JD Unadkat,12
335987,WA Mota,12
981001,P Kumar,12
1082646,S Nadeem,12
548358,MJ Clarke,12
335987,Pankaj Singh,12
598048,GH Vihari,12
501262,Yuvraj Singh,12
392185,R Vinay Kumar,12
548355,RA Jadeja,12
1178401,N Rana,12
501229,DT Christian,12
1216547,Washington Sundar,12
980989,SP Narine,12
419147,S Tyagi,12
1175369,S Gopal,12
548330,AD Mathews,12
1359476,RD Chahar,12
501226,NL McCullum,12
1254065,SM Curran,12
548332,SB Jakati,12
335982,LR Shukla,12
419144,SC Ganguly,12
419114,DJ Bravo,12
548334,DJ Hussey,12
1237178,A Zampa,12
419143,Bipul Sharma,12
548335,Anand Rajan,12
392208,Z Khan,12
501225,RP Singh,12
980989,AD Russell,12
1254062,KA Pollard,12
392209,SK Raina,12
419138,DJ Bravo,12
1254061,BA Stokes,12
1359542,Suyash Sharma,12
548337,SC Ganguly,12
1175358,R Tewatia,12
392213,A Kumble,12
1359481,Yash Dayal,12
1175364,M Markande,12
392217,S Tyagi,12
419149,J Theron,12
392203,AB Agarkar,12
733995,CJ Anderson,12
548308,JEC Franklin,12
829783,Harbhajan Singh,12
1254087,Mohammed Siraj,12
1216542,Rashid Khan,12
734017,STR Binny,12
392220,RG Sharma,12
1216502,Mohammed Siraj,12
548311,R Ashwin,12
1136592,A Mishra,12
1136593,AD Russell,12
1254084,KA Pollard,12
501222,Iqbal Abdulla,12
1136597,AD Russell,12
1136600,Anureet Singh,12
392202,S Tyagi,12
980987,CJ Jordan,12
1254081,KH Pandya,12
1136601,BCJ Cutting,12
392200,K Goel,12
1136601,KH Pandya,12
392200,VS Malik,12
548319,JD Ryder,12
1254077,MP Stoinis,12
598066,DS Kulkarni,12
1136605,C de Grandhomme,12
733971,RA Jadeja,12
501226,SB Jakati,12
1254074,MC Henriques,12
1082634,SN Thakur,12
501224,R Sathish,12
392232,V Kohli,12
548371,PP Chawla,12
1359517,Yash Thakur,12
548379,JEC Franklin,12
419118,BJ Hodge,12
1082600,KH Pandya,12
548376,P Parameswaran,12
1304053,DJ Hooda,12
1216517,KH Pandya,12
829811,PP Chawla,12
501210,RR Powar,12
419117,Jaskaran Singh,12
1304052,SP Narine,12
1426288,Nithish Kumar Reddy,12
829809,R Dhawan,12
501206,SK Raina,12
1082608,C de Grandhomme,12
1304082,J Suchith,12
1304088,KH Pandya,12
1082616,MP Stoinis,12
501239,JH Kallis,12
1178431,RD Chahar,12
1359499,HR Shokeen,12
1426299,Avesh Khan,12
980917,PV Tambe,12
392233,AB Dinda,12
1426287,HV Patel,12
1178425,Imran Tahir,12
501209,R Bhatia,12
548378,L Balaji,12
1178429,C de Grandhomme,12
980961,DR Smith,12
1178424,S Gopal,12
980901,HH Pandya,12
1359513,MM Sharma,12
501214,B Lee,12
501240,STR Binny,12
1082620,RA Tripathi,12
501245,R Ashwin,12
1359502,AD Russell,12
1216517,Ravi Bishnoi,12
1178424,Navdeep Saini,12
501207,Yuvraj Singh,12
501205,TM Dilshan,12
598003,AD Mathews,12
598038,LJ Wright,12
1082612,Harbhajan Singh,12
501248,WD Parnell,12
1082596,MC Henriques,12
1082629,Washington Sundar,12
501202,PP Chawla,12
392231,Anureet Singh,12
598002,RA Jadeja,12
598022,R Bhatia,12
501243,Y Venugopal Rao,12
1426302,Gulbadin Naib,12
1304084,LS Livingstone,12
1426279,C Green,12
501202,R Sharma,12
1082632,DR Smith,12
829793,KV Sharma,12
